Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,Dividend Yield - Common Stock - Gross - Issue Specific - %,Dividend Yield - Common Stock - Net - Issue Specific - %,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Revenues - Company Reported,Non-GAAP Income from Operations - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,Free Cash Flow,Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items),Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items),Return on Invested Capital - %,Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Debt Service,Debt Service Percentage of Normalized after Tax Profit,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,Asset Turnover,Income before Tax Margin - %,Pretax ROA - %,Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt,Pretax ROE - %,Tax Complement,Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items),Earnings Retention Rate,Reinvestment Rate - %,Net Income after Tax per Employee,Sales per Employee,Total Assets per Employee,Current Ratio,Quick Ratio,Working Capital to Total Assets,Accounts Receivable Turnover,Average Receivables Collection Days,Payables Turnover,Average Payables Payment Days,Inventory Turnover,Average Inventory Days,Average Net Trade Cycle Days
2021-04-23,CVS,CVS Health Corp,13.3494,18.2529,26.8421,36.3486,48.3874,61.7308,71.213,79.2445,85.3674,90.1763,67.4813003540039,67.80960739714041,66.78917879409904,67.37481855176262,4196800.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-04-26,CVS,CVS Health Corp,12.8151,18.115,25.8323,36.363,49.4894,61.0864,69.334,76.5016,82.0566,86.4824,67.215087890625,67.70312093965488,67.08198735272826,67.61438273454067,5617600.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-04-27,CVS,CVS Health Corp,13.1175,18.3329,26.5792,35.9514,49.2833,61.6338,70.4128,77.96,83.7645,88.3609,66.6471939086914,67.17071407933823,66.5229685539693,66.975507643185,3766500.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-04-28,CVS,CVS Health Corp,11.4308,17.3603,27.1572,36.3271,49.6062,61.727,70.3401,77.7562,83.47,87.999,66.90453338623047,67.37481614891661,66.74481407345259,66.91340856187799,3581200.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-04-29,CVS,CVS Health Corp,12.1735,18.292,27.1003,36.0263,48.909,61.4815,70.412,78.0847,83.9746,88.6265,67.7652359008789,67.87171091895829,67.1441022930584,67.25058408091257,5086300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-04-30,CVS,CVS Health Corp,12.4287,18.6511,27.4101,36.0223,49.1193,61.7858,70.78,78.496,84.409,89.0715,67.79186248779297,68.43960815519641,67.64101834823607,67.82735642117852,6153400.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-03,CVS,CVS Health Corp,12.2472,18.233,27.1629,36.4372,49.2979,61.7024,70.5078,78.0797,83.8984,88.4972,68.9365234375,69.40680625540055,68.05806372919673,68.3242648716722,9558600.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-04,CVS,CVS Health Corp,12.0787,17.7445,26.523,35.7565,48.7,61.0488,69.8135,77.3577,83.164,87.7608,71.98004913330078,72.18413078034447,69.87707935557576,70.09891135352997,19634100.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-05,CVS,CVS Health Corp,12.399,18.2025,26.7249,36.237,48.8883,61.1835,69.9092,77.4237,83.2096,87.793,73.68370819091797,73.91441533595412,71.35890670115238,72.31722243920304,15365700.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-06,CVS,CVS Health Corp,12.2602,18.376,27.417,36.4455,49.004,61.8223,70.9163,78.6959,84.6521,89.3474,74.26934051513672,74.3137096168476,72.54792903910054,73.32877513288115,9412600.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-07,CVS,CVS Health Corp,12.392,18.0855,26.9831,35.498,48.4126,61.4241,70.6532,78.5324,84.5593,89.3074,75.52047729492188,75.73343409308494,74.278216894384,74.4645549389985,8206300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-10,CVS,CVS Health Corp,12.3558,17.9215,26.7173,35.7121,48.7017,61.1567,69.9859,77.5767,83.411,88.0277,76.17710876464844,77.35725664982255,75.80443262294361,75.96415193649932,7926700.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-11,CVS,CVS Health Corp,12.4529,18.2363,27.2258,36.6552,50.1001,62.3723,71.071,78.5614,84.3166,88.8684,74.8638687133789,76.31908614848366,74.57992401310909,75.89316571319111,7935100.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-12,CVS,CVS Health Corp,13.324,19.2463,28.2024,37.6266,51.6685,64.1342,72.9673,80.5489,86.3466,90.9136,73.98539733886719,75.7156907934301,73.86117197533235,75.07681362680837,6437300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-13,CVS,CVS Health Corp,13.4647,19.1093,27.9466,37.3688,50.7229,63.7676,73.0044,80.8626,86.8471,91.5436,74.77511596679688,75.23653024620157,73.75469434111496,74.18948309804395,4612100.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-14,CVS,CVS Health Corp,12.8829,18.5887,27.4779,36.6908,49.4452,62.7602,72.1861,80.1884,86.2805,91.0609,74.82836151123047,75.19216242061049,74.54441686130907,75.09455581253366,5738800.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-17,CVS,CVS Health Corp,12.7819,18.4335,27.2703,36.7259,49.5386,62.5141,71.7023,79.5364,85.5202,90.2253,75.03244018554688,75.60032946308982,74.63314536438438,74.63314536438438,4472900.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-18,CVS,CVS Health Corp,12.7901,18.4185,27.0882,36.8374,50.0902,62.8701,71.9169,79.6388,85.5437,90.1975,78.62614440917969,78.66163834597113,76.28359873915522,76.72726279438375,17674500.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-19,CVS,CVS Health Corp,12.7962,19.3063,28.1647,37.7753,50.7831,63.4046,72.3401,79.9952,85.8504,90.4607,79.15852355957031,79.93936969825353,77.79203773954357,78.52852154373929,20077300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-20,CVS,CVS Health Corp,12.9007,18.422,27.3565,37.1927,50.5794,63.4773,72.6023,80.372,86.3018,90.9642,79.0343017578125,79.68205415248842,78.40429971355243,79.16740230683085,9058700.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-21,CVS,CVS Health Corp,13.3335,18.5938,27.0828,36.4374,49.7009,63.0304,72.4585,80.4444,86.5238,91.2927,79.69091796875,80.03697531440419,79.06979113546677,79.22951043113599,8361500.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-24,CVS,CVS Health Corp,13.1719,18.5079,27.0568,36.7428,49.3599,62.6176,71.9928,79.9456,86.007,90.7668,79.60218048095703,80.40077689860597,79.54006780234957,79.91274387399433,5639700.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-25,CVS,CVS Health Corp,12.4382,17.7621,25.8779,35.5391,47.5199,60.347,69.4182,77.1769,83.131,87.8357,78.70598602294922,79.69979575858638,78.63500493236975,79.60218914304278,5894700.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-26,CVS,CVS Health Corp,12.4155,18.028,26.8333,35.5528,48.5648,61.1534,70.0604,77.7185,83.5989,88.2495,77.48148345947266,78.88346337434497,75.6624582865253,78.66163136641362,14402300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-27,CVS,CVS Health Corp,12.6033,18.0842,26.483,35.4728,48.2376,60.8365,69.7478,77.4067,83.2916,87.9455,76.68289184570312,78.15585972330193,76.41669748080257,77.88965858862531,8985300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-05-28,CVS,CVS Health Corp,11.8715,17.9945,27.0019,34.8951,47.9468,60.599,69.547,77.2564,83.1743,87.8503,76.70062255859375,77.46372506150551,76.64737828342652,76.91357934993968,6810000.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-01,CVS,CVS Health Corp,12.2927,17.8678,25.9071,35.1425,47.3482,59.8323,68.6599,76.2771,82.1447,86.7954,76.19485473632812,76.81598160346695,75.66245254189471,76.75386891675306,6109800.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-02,CVS,CVS Health Corp,12.3633,17.8601,25.7729,34.8642,46.7505,59.6448,68.7515,76.5607,82.5577,87.2989,76.30133056640625,76.73612614777721,76.05287981692295,76.59415042248665,4105000.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-03,CVS,CVS Health Corp,12.2576,17.6479,25.4622,34.6292,46.2271,59.1246,68.2308,75.6807,81.4185,85.9676,77.25077056884766,77.4637341549677,76.00851683202309,76.30132991583166,4679900.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
